listing_id,host_id,host_name,host_location,host_is_superhost,neighborhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,estimated_occupancy_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,first_review,last_review,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,has_availability,occupancy_rate,amenities_count,availability_ratio,estimated_occupancy_from_calendar
1369145599555854547,521669673,Kody,"New York, NY",False,Fifth Ward,42.66023621248564,-73.75777994908182,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Bread maker"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Pets allowed"", ""Electric stove"", ""Radiant heating"", ""Exterior security cameras on property"", ""Toaster"", ""Coffee"", ""Clothing storage: closet"", ""First aid kit"", ""Barbecue utensils"", ""Dishes and silverware"", ""Window AC unit"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Free street parking"", ""Fire extinguisher""]",14,365,30,60,90,365,0,0,0,0,,,,,,,,,,,4,True,True,True,0.0,32,1.0,0.0
1369768924474303403,121680792,Evolve,United States,False,First Ward,42.63962651941938,-73.7733080081594,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Microwave"", ""Gym nearby"", ""Dining table"", ""Smart lock"", ""Toaster"", ""Essentials"", ""Central heating"", ""First aid kit"", ""Free parking on premises"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Fire extinguisher"", ""Private backyard""]",2,1125,29,59,89,364,1,1,0,6,3.0,5.0,5.0,5.0,1.0,3.0,3.0,0.25,2025-10-18,2025-10-18,5,True,True,True,0.01643835616438356,29,0.9972602739726028,0.002739726027397249
1371626040166892504,20536619,Emily,"Albany, NY",True,Tenth Ward,42.66315402479468,-73.78910123743358,Entire rental unit,Entire home/apt,8,1.0,1 bath,4.0,4.0,"[""Smoke alarm"", ""Kitchen"", ""Private patio or balcony"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Radiant heating"", ""Paid washer \u2013 In building"", ""Exterior security cameras on property"", ""Air conditioning"", ""Essentials"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Paid dryer \u2013 In building""]",28,89,17,47,77,167,1,1,0,56,5.0,5.0,4.0,5.0,5.0,4.0,5.0,0.15,2025-08-04,2025-08-04,13,True,True,True,0.15342465753424658,37,0.4575342465753425,0.5424657534246575
1371829070623409671,265861488,Vander,"Albany, NY",False,Sixth Ward,42.65040602684423,-73.76433185078635,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Stainless steel single oven"", ""Wifi"", ""Shower gel"", ""Free driveway parking on premises \u2013 1 space"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Cooking basics"", ""Microwave"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Pets allowed"", ""Long term stays allowed"", ""Electric stove"", ""Radiant heating"", ""Portable fans"", ""Drying rack for clothing"", ""Exterior security cameras on property"", ""Air conditioning"", ""Backyard"", ""Essentials"", ""Laundromat nearby"", ""Books and reading material"", ""Clothing storage: closet"", ""First aid kit"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Board games""]",1,28,14,38,53,307,63,63,5,255,4.76,4.84,4.86,4.89,4.94,4.78,4.78,5.98,2025-04-06,2026-02-11,1,True,True,True,0.6986301369863014,48,0.8410958904109589,0.1589041095890411
1374747174653747946,193923901,Liza,"Albany, NY",True,Fourteenth Ward,42.67057,-73.80939,Entire home,Entire home/apt,8,2.0,2 baths,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Samsung oven"", ""Changing table"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Shower gel"", ""Climbing wall"", ""Coffee maker"", ""Hair dryer"", ""Body soap"", ""HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix"", ""Private entrance"", ""Fire pit"", ""Outdoor dining area"", ""Gym"", ""Carbon monoxide alarm"", ""Bed linens"", ""Heating - split type ductless system"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Children\u2019s dinnerware"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Cooking basics"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Wine glasses"", ""Baking sheet"", ""Dining table"", ""Washer"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""AC - split type ductless system"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Outdoor furniture"", ""Sound system"", ""Books and reading material"", ""Central heating"", ""First aid kit"", ""Barbecue utensils"", ""Baby bath"", ""Conditioner"", ""Dishes and silverware"", ""Hangers"", ""Blender"", ""Free driveway parking on premises \u2013 4 spaces"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Crib - available upon request"", ""Fire extinguisher"", ""Children's playroom"", ""Free dryer \u2013 In unit"", ""Exercise equipment: elliptical, free weights, yoga mat"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products"", ""Bidet"", ""Board games"", ""Samsung  refrigerator""]",1,1125,25,55,83,347,22,22,1,132,5.0,5.0,5.0,5.0,5.0,4.95,4.86,3.13,2025-07-20,2026-01-26,1,True,True,True,0.36164383561643837,69,0.9506849315068493,0.049315068493150704
1375007693720508441,385963105,Samantha,"Fayetteville, NC",False,Fourteenth Ward,42.66598411229728,-73.81880097091198,Entire home,Entire home/apt,5,2.5,2.5 baths,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Private patio or balcony"", ""Wifi"", ""Hot water"", ""Fire pit"", ""TV"", ""Carbon monoxide alarm"", ""Ceiling fan"", ""Central air conditioning"", ""Hot water kettle"", ""Dryer \u2013\u00a0In unit"", ""Washer"", ""Exterior security cameras on property"", ""Central heating"", ""First aid kit"", ""BBQ grill: charcoal"", ""Free parking on premises"", ""Blender"", ""Fire extinguisher"", ""Stove""]",7,30,28,58,88,88,3,3,0,42,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.34,2025-05-24,2025-11-01,1,True,True,True,0.11506849315068493,22,0.2410958904109589,0.7589041095890411
1376989617162173438,233515764,Etem,"Colonie, NY",True,Seventh Ward,42.64764408604364,-73.7715925383664,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Stainless steel double oven"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Electric stove"", ""Portable fans"", ""Toaster"", ""Coffee"", ""Shared patio or balcony"", ""Central heating"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Keypad"", ""Cleaning available during stay""]",1,365,12,12,12,144,11,11,0,66,4.82,4.82,4.64,5.0,5.0,4.55,4.55,1.02,2025-03-31,2025-11-28,7,True,True,True,0.18082191780821918,39,0.39452054794520547,0.6054794520547946
1377446918025263146,20536619,Emily,"Albany, NY",True,Tenth Ward,42.66148231183373,-73.78761856260732,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Stove"", ""Private living room""]",28,89,10,40,70,70,3,3,0,168,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.45,2025-07-31,2025-10-26,13,True,True,True,0.4602739726027397,38,0.1917808219178082,0.8082191780821918
1377471842094741150,20536619,Emily,"Albany, NY",True,Tenth Ward,42.66310642184764,-73.78716159656459,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Keypad"", ""Cleaning available during stay"", ""Stove"", ""Private living room""]",28,89,10,40,70,160,2,2,0,112,5.0,5.0,4.5,5.0,5.0,3.5,4.5,0.42,2025-09-25,2025-11-23,13,True,True,True,0.30684931506849317,44,0.4383561643835616,0.5616438356164384
1377480167938312156,20536619,Emily,"Albany, NY",True,Tenth Ward,42.66183099633526,-73.78755056940085,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Stove"", ""Private living room""]",28,89,10,40,70,70,2,2,0,112,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28,2025-07-15,2025-11-23,13,True,True,True,0.30684931506849317,38,0.1917808219178082,0.8082191780821918
1379906377578749938,233515764,Etem,"Colonie, NY",True,Seventh Ward,42.64628669280813,-73.7715308891403,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Coffee maker: Keurig coffee machine"", ""Clothing storage"", ""Heating"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Portable fans"", ""Patio or balcony"", ""Air conditioning"", ""Toaster"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Keypad"", ""Cleaning available during stay"", ""Stove""]",1,365,6,29,58,242,34,34,2,204,4.74,4.82,4.79,4.97,4.97,4.56,4.79,3.08,2025-03-22,2026-01-25,7,True,True,True,0.5589041095890411,38,0.663013698630137,0.33698630136986296
1380555997747082021,466790114,⁨Premier Stay Co.⁩,,False,Eleventh Ward,42.6800233833328,-73.78522330726621,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Hot water"", ""Body soap"", ""TV"", ""Gym"", ""Bed linens"", ""Bathtub"", ""Dedicated workspace"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Free street parking"", ""Fire extinguisher"", ""Bidet""]",1,21,28,58,88,363,16,16,0,96,4.63,4.44,4.5,4.69,4.88,4.5,4.56,1.52,2025-04-07,2025-10-26,30,True,True,True,0.26301369863013696,21,0.9945205479452055,0.005479452054794498
1381163571420241600,466790114,⁨Premier Stay Co.⁩,,False,Eleventh Ward,42.68231684583981,-73.7836715628194,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Backyard"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Hangers"", ""Refrigerator"", ""Fire extinguisher"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1,21,21,51,81,356,15,15,0,90,4.2,3.93,4.07,4.33,4.47,4.2,3.93,1.4,2025-04-01,2025-10-31,30,True,True,True,0.2465753424657534,24,0.9753424657534246,0.024657534246575352
1383513241348424944,654226760,Chris,"Albany, NY",True,Fourteenth Ward,42.66191,-73.7974412,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Stainless steel single oven"", ""Housekeeping - available at extra cost"", ""Clothing storage: closet and dresser"", ""Shower gel"", ""Hot water"", ""Private entrance"", ""Hair dryer"", ""Body soap"", ""Carbon monoxide alarm"", ""Bed linens"", ""Theme room"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Baking sheet"", ""Dining table"", ""Smart lock"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""75 inch HDTV with Amazon Prime Video, Apple TV, Disney+, Hulu, Netflix, Roku"", ""Portable fans"", ""Exterior security cameras on property"", ""Toaster"", ""Essentials"", ""Coffee"", ""Laundromat nearby"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Window AC unit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Blender"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Stainless steel gas stove"", ""Fire extinguisher"", ""Coffee maker: drip coffee maker, Keurig coffee machine"", ""Cleaning products"", ""Free parking garage on premises \u2013 1 space"", ""Board games"", ""Fast wifi \u2013 365 Mbps"", ""Outlet covers""]",1,1125,28,58,88,363,42,42,5,252,4.98,4.98,5.0,5.0,5.0,5.0,4.95,5.5,2025-07-02,2026-02-01,1,True,True,True,0.6904109589041096,55,0.9945205479452055,0.005479452054794498
1383910626115273822,20536619,Emily,"Albany, NY",True,Tenth Ward,42.66317303594558,-73.78912755444637,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water kettle"", ""Wine glasses"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Patio or balcony"", ""Essentials"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Coffee maker: pour-over coffee"", ""Keypad"", ""Stove"", ""Private living room""]",28,100,10,40,70,70,1,1,0,56,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.15,2025-07-31,2025-07-31,13,True,True,True,0.15342465753424658,39,0.1917808219178082,0.8082191780821918
1390171272060324410,55596850,Alain,"Wesley Chapel, FL",False,Ninth Ward,42.66002,-73.79333,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Body soap"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Shampoo"", ""Iron"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Stainless steel induction stove"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",14,700,0,0,15,290,1,1,0,28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.11,2025-05-15,2025-05-15,3,True,True,True,0.07671232876712329,42,0.7945205479452054,0.20547945205479456
1393482542585537728,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67652148547361,-73.78111383843994,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Kitchenette"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Coffee"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1,21,29,59,89,364,8,8,1,48,4.75,4.75,5.0,5.0,5.0,4.25,4.63,0.78,2025-04-13,2026-02-07,30,True,True,True,0.13150684931506848,25,0.9972602739726028,0.002739726027397249
1393634713342137582,466790114,⁨Premier Stay Co.⁩,,False,Eleventh Ward,42.67610273877896,-73.78233682651273,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Wifi"", ""Shower gel"", ""Hot water"", ""Coffee maker"", ""TV"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Clothing storage"", ""Heating"", ""Air conditioning"", ""Coffee"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Cleaning products"", ""Breakfast"", ""Bidet""]",1,25,29,59,89,364,14,14,0,84,4.21,4.29,4.0,4.43,4.71,4.21,4.21,1.52,2025-05-16,2025-11-02,30,True,True,True,0.23013698630136986,24,0.9972602739726028,0.002739726027397249
1393634936904017469,55596850,Alain,"Wesley Chapel, FL",False,Ninth Ward,42.659475284293904,-73.79368120012339,Private room in home,Private room,1,1.0,1 shared bath,1.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Stainless steel single oven"", ""Clothing storage: closet and dresser"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Free dryer \u2013 In building"", ""Dedicated workspace"", ""Microwave"", ""Stainless steel induction stove"", ""Dining table"", ""Washer"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Shared patio or balcony"", ""Central heating"", ""First aid kit"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad""]",10,700,1,26,53,231,5,5,0,100,5.0,4.8,5.0,5.0,4.8,4.6,4.6,0.51,2025-04-30,2025-12-20,3,True,True,True,0.273972602739726,39,0.6328767123287671,0.3671232876712329
1393638070589049592,466790114,⁨Premier Stay Co.⁩,,False,Fifth Ward,42.67651022767566,-73.78215501783329,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Shower gel"", ""Hot water"", ""TV"", ""Bed linens"", ""Bathtub"", ""Shampoo"", ""Hot water kettle"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Air conditioning"", ""Outdoor furniture"", ""Conditioner"", ""Free parking on premises"", ""Dishes and silverware"", ""Refrigerator"", ""Free street parking"", ""Breakfast"", ""Bidet""]",1,21,30,60,90,365,13,13,0,78,4.15,4.15,4.15,4.77,4.62,4.31,4.15,1.35,2025-05-04,2025-11-25,30,True,True,True,0.2136986301369863,23,1.0,0.0
1395671676833912969,116935236,F S,"Murrieta, CA",True,Thirteenth Ward,42.669917189344,-73.78632927186241,Private room in rental unit,Private room,1,2.0,2 shared baths,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Wifi"", ""Hot water"", ""Hair dryer"", ""TV"", ""Carbon monoxide alarm"", ""GE refrigerator"", ""Bathtub"", ""Hot water kettle"", ""Microwave"", ""Dining table"", ""Pets allowed"", ""BBQ grill"", ""Exterior security cameras on property"", ""Air conditioning"", ""Laundromat nearby"", ""Lock on bedroom door"", ""Central heating"", ""First aid kit"", ""Dishes and silverware"", ""Coffee maker: drip coffee maker"", ""Fire extinguisher""]",2,365,11,41,71,346,2,2,0,12,4.0,4.0,4.0,4.5,4.5,5.0,4.0,0.34,2025-08-21,2025-09-13,5,True,True,True,0.03287671232876712,23,0.947945205479452,0.05205479452054795
1396921235971014566,55596850,Alain,"Wesley Chapel, FL",False,Fourteenth Ward,42.661116057130855,-73.79408139551636,Private room in home,Private room,1,1.0,1 shared bath,1.0,3.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Dryer"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Luggage dropoff allowed"", ""Bathtub"", ""Cooking basics"", ""Baking sheet"", ""Iron"", ""Dedicated workspace"", ""Microwave"", ""Clothing storage"", ""Dining table"", ""Heating"", ""Washer"", ""Long term stays allowed"", ""Oven"", ""Exterior security cameras on property"", ""Air conditioning"", ""Toaster"", ""Essentials"", ""Lock on bedroom door"", ""Coffee"", ""Patio or balcony"", ""Free parking on premises"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Self check-in"", ""Freezer"", ""Free street parking"", ""Fire extinguisher"", ""Cleaning products"", ""Keypad"", ""Stove""]",28,365,0,0,0,165,3,3,0,168,5.0,5.0,4.67,5.0,5.0,4.67,4.67,0.37,2025-06-18,2025-08-30,3,True,True,True,0.4602739726027397,41,0.4520547945205479,0.547945205479452
1402461183704514588,32379616,Fabiola,United States,False,Tenth Ward,42.6605291,-73.7831549,Entire home,Entire home/apt,5,1.0,1 bath,4.0,4.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Gas stove"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Outdoor dining area"", ""TV"", ""Carbon monoxide alarm"", ""Bed linens"", ""Bathtub"", ""Cooking basics"", ""Ceiling fan"", ""Room-darkening shades"", ""Microwave"", ""Dining table"", ""Stainless steel oven"", ""Washer"", ""Long term stays allowed"", ""BBQ grill"", ""Radiant heating"", ""Exterior security cameras on property"", ""Air conditioning"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Free street parking"", ""Fire extinguisher"", ""Free dryer \u2013 In unit"", ""Private backyard \u2013 Fully fenced"", ""Cleaning products""]",28,365,29,59,89,364,2,2,0,112,4.0,4.0,4.0,4.5,4.5,3.0,4.5,0.26,2025-06-30,2025-08-10,5,True,True,True,0.30684931506849317,33,0.9972602739726028,0.002739726027397249
1405327220192978468,32379616,Fabiola,United States,False,Tenth Ward,42.659903296506094,-73.78257397435888,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Smoke alarm"", ""Kitchen"", ""Dishwasher"", ""Wifi"", ""Coffee maker"", ""Outdoor dining area"", ""Carbon monoxide alarm"", ""Bed linens"", ""Iron"", ""Room-darkening shades"", ""Microwave"", ""Clothing storage"", ""Heating"", ""Washer"", ""Oven"", ""BBQ grill"", ""Air conditioning"", ""Lock on bedroom door"", ""First aid kit"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Freezer"", ""Fire extinguisher"", ""Stove""]",28,365,28,58,88,363,0,0,0,0,,,,,,,,,,,5,True,True,True,0.0,25,0.9945205479452055,0.005479452054794498
